formatted_address,name,rating,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,big_list_name,adelaide?,south_australia?,sa?,australia?
"2 Lonsdale St, Melbourne VIC 3000, Australia",Victorian Curriculum and Assessment Authority,1.3,-37.8091108,144.9715388,-37.80793152010728,144.9729815798927,-37.81063117989272,144.9702819201073,True,the victorian curriculum and assessment authority,-1,-1,-1,35
"62 Norwest Blvd, Baulkham Hills NSW 2153, Australia",McDonald Jones Homes,3.0,-33.7367553,150.958496,-33.73553072010728,150.9598514298927,-33.73823037989272,150.9571517701073,True,mcdonald jones homes,-1,-1,-1,42
"4 Bowes St, Phillip ACT 2606, Australia",ACT Health,2.3,-35.342292,149.0855697,-35.34100702010727,149.0870099798927,-35.34370667989272,149.0843103201073,True,the territory act health,-1,-1,-1,30
"5122 Woodlawn Ave N, Seattle, WA 98103, United States",Two Hands Collective,5.0,47.6663238,-122.3383696,47.66767362989272,-122.3370502201073,47.66497397010728,-122.3397498798927,True,two hands,-1,-1,-1,-1
"1417 NW 54th St #305, Seattle, WA 98107, United States",2 Hands Healing,5.0,47.6676355,-122.3747719,47.66911842989272,-122.3733797701073,47.66641877010728,-122.3760794298927,False,two hands,-1,-1,-1,-1
"North Fork Reservoir, Oregon 97023, USA",North Fork Reservoir,4.7,45.24056299999999,-122.2685381,45.2519346,-122.2514278,45.2253317,-122.3041661,,sa northern zone,-1,-1,37,-1
"First Floor, Chiraiyantad Pull, Kankarbagh Rd, near Choudhary Petrol Pump, Kankarbagh, Patna, Bihar 800020, India",The Platfarm,0.0,25.6027693,85.1428657,25.60404042989272,85.14422477989272,25.60134077010728,85.14152512010729,False,platfarm,-1,-1,-1,-1
"A. H. Tammsaare tee 60, 11316 Tallinn, Estonia",Guardtime,4.3,59.4027968,24.7166244,59.40417347989273,24.71786047989272,59.40147382010729,24.71516082010728,False,guardtime,-1,-1,10,-1
"68-72 Gibson St, Bowden SA 5007, Australia",praxis ARTSPACE,4.9,-34.9035786,138.5790339,-34.90226167010727,138.5804742798927,-34.90496132989271,138.5777746201072,True,praxis artspace,-1,-1,24,33
"219 Kirkland Ave #102, Kirkland, WA 98033, United States",Kirkland Bakery,4.4,47.6751543,-122.2037367,47.67668757989272,-122.2024120201073,47.67398792010728,-122.2051116798928,False,the french,-1,-1,-1,-1
"6705 Puget Park Dr, Snohomish, WA 98296, United States",Willis Tucker Picnic Shelters,3.6,47.8636413,-122.1413711,47.86490102989272,-122.1400644201073,47.86220137010728,-122.1427640798927,True,the recreational fishing advisory council,-1,-1,-1,-1
"Olympic Hills, Seattle, WA 98125, USA",Olympic Hills,,47.7239733,-122.3050098,47.73392,-122.2922368,47.71922,-122.312738,,olympics,-1,-1,35,-1
"235-257 Meurants Ln, Glenwood NSW 2768, Australia",Football NSW,3.4,-33.7396224,150.9447496,-33.73832032010728,150.9460658298927,-33.74101997989272,150.9433661701073,True,football nsw,-1,-1,-1,40
"Shop 8, Waterford Plaza, 213 Kent St, Karawara WA 6152, Australia",Chilliz Karawara,4.3,-32.0104764,115.8859068,-32.00910007010728,115.8872191298927,-32.01179972989272,115.8845194701073,False,chiliz,-1,-1,-1,56
"1020 19th St NW #850, Washington, DC 20036, United States",Deutsche Telekom,0.0,38.903144,-77.0436177,38.90448672989272,-77.04229487010727,38.90178707010728,-77.04499452989272,,deutsche telekom,-1,-1,-1,-1
"109 Main St, Drake, ND 58736, United States",Drake Fresh Foods,4.6,47.9225527,-100.3719238,47.92390307989271,-100.3706615201073,47.92120342010727,-100.3733611798927,True,drakes fresh foods,-1,-1,-1,-1
"Manyata Embassy Business Park, Manyata Tech Park Rd, Manayata Tech Park, Thanisandra, Bengaluru, Karnataka 560045, India",IBM India Private Limited D1 Block,4.3,13.0479572,77.622419,13.0500389,77.62339102989272,13.0472633,77.62069137010727,True,ibm food trust,-1,-1,78,-1
"25568 Genesee Trail Rd, Golden, CO 80401, United States",Global Blockchain Summit,0.0,39.7084593,-105.2885302,39.70974832989273,-105.2872378701073,39.70704867010728,-105.2899375298927,True,adc global blockchain summit,-1,-1,-1,-1
"1809 7th Ave, Seattle, WA 98101, United States",Overstock.com,2.0,47.6137339,-122.3358044,47.61515912989272,-122.3343386201073,47.61245947010728,-122.3370382798928,,overstock com,-1,-1,-1,-1
"North Terrace, Adelaide SA 5000, Australia",State Library of South Australia,4.5,-34.9207011,138.6024122,-34.91967342010727,138.6037796798927,-34.92237307989272,138.6010800201073,True,the state library of sa inquiry service,15,-1,24,33
"North Terrace &, Kintore Ave, Adelaide SA 5000, Australia",Public Library Services,4.7,-34.9204487,138.6022762,-34.91910952010728,138.6033753798927,-34.92180917989273,138.6006757201073,True,the state library of sa inquiry service,30,-1,39,48
"7525 Aurora Ave N, Seattle, WA 98103, United States",Seattle Laptop,4.3,47.6839427,-122.3447608,47.68529397989272,-122.3433081701073,47.68259432010728,-122.3460078298927,False,apple and hp,-1,-1,-1,-1
"16 Beck St, Henley Beach SA 5022, Australia",She Shopped,0.0,-34.9125518,138.4954844,-34.91124882010728,138.4968379798927,-34.91394847989272,138.4941383201073,,sheshopped,-1,-1,25,34
"222-224, Westbourne Grove, London W11 2RH, United Kingdom",Bodyism,3.6,51.5144358,-0.2009818,51.51574962989272,-0.1996208701072778,51.51304997010728,-0.2023205298927222,False,bodyism,-1,-1,-1,-1
"114 157th Ave NE, Bellevue, WA 98008, United States",Lake Hills Montessori School,5.0,47.6118641,-122.1309554,47.61321907989272,-122.1296597201073,47.61051942010728,-122.1323593798927,,the hills montessori school,-1,-1,-1,-1
"126 Mcinnerneys Rd, Irvingdale QLD 4404, Australia",Wonga Plains Feedlot,4.1,-27.1697387,151.5390167,-27.16817257010727,151.5401699798927,-27.17087222989272,151.5374703201073,True,gundamain feedlot,-1,-1,-1,41
"10 Pulteney St, Adelaide SA 5000, Australia",RehabSwift,0.0,-34.921763,138.605797,-34.92042192010728,138.6070001798927,-34.92312157989272,138.6043005201073,True,rehabswift,16,-1,25,34
"285A Crown St, Surry Hills NSW 2010, Australia",Identitii Limited (ASX:ID8),4.6,-33.881623,151.2143822,-33.88017387010728,151.2155580798927,-33.88287352989272,151.2128584201072,True,identitii,-1,-1,-1,37
"168 Stirling Hwy, Nedlands WA 6009, Australia",Stavely Minerals Limited,0.0,-31.9814924,115.7926039,-31.97996572010728,115.7939045298927,-31.98266537989272,115.7912048701073,,stavely minerals svy,-1,-1,-1,36
"44 Kings Park Rd, West Perth WA 6005, Australia",Catalyst Metals,0.0,-31.9512692,115.8371574,-31.94997862010727,115.8385744298927,-31.95267827989271,115.8358747701073,,catalyst metals cyl,-1,-1,-1,38
"40-44 Wimmera St, Stawell VIC 3380, Australia",Navarre Minerals Ltd.,5.0,-37.05840730000001,142.7816965,-37.05703027010728,142.7830844298927,-37.05972992989272,142.7803847701073,,navarre minerals nml,-1,-1,-1,36
"30 Richmond Rd, Homebush West NSW 2140, Australia",Memphasys Ltd,0.0,-33.8666447,151.0645798,-33.86522767010728,151.0657702798927,-33.86792732989272,151.0630706201073,,memphasys,-1,-1,-1,40
"6701 Kaiser Dr, Fremont, CA 94555, United States",Boehringer Ingelheim USA,4.0,37.5508526,-122.0651489,37.55212192989272,-122.0637811701073,37.54942227010727,-122.0664808298928,True,boehringer ingelheim,-1,-1,-1,-1
"59 NE Fairgrounds Rd, Bremerton, WA 98311, United States",Burson Dyke w DDS,0.0,47.631726,-122.6494867,47.63311837989272,-122.6482582701073,47.63041872010728,-122.6509579298927,True,burson,-1,-1,-1,-1
"10404 299th St E, Graham, WA 98338, United States",Strange Auto Barn,4.8,46.98417,-122.293355,46.98575827989272,-122.2919965201073,46.98305862010728,-122.2946961798927,False,autobarn,-1,-1,-1,-1
"Level 35, Tower One Barangaroo International Towers Sydney, 100 Barangaroo Ave, Barangaroo NSW 2000, Australia",Servcorp - Tower One Barangaroo,4.4,-33.8638509,151.2021393,-33.86245877010727,151.2031859298928,-33.86515842989272,151.2004862701073,True,servcorp srv servcorp,-1,-1,-1,101
"667 Madison Avenue 4th and 5th Floor, New York, NY 10065, United States",Servcorp,5.0,40.7645644,-73.9705326,40.76603107989272,-73.96901812010728,40.76333142010727,-73.97171777989271,False,servcorp,-1,-1,-1,-1
"5/8 Anzed Ct, Mulgrave VIC 3170, Australia",Beam Communications Holdings Limited,0.0,-37.9205564,145.1498574,-37.91922112010728,145.1513092798928,-37.92192077989272,145.1486096201073,True,bcc beam,-1,-1,-1,33
"13/154 Fullarton Rd, Rose Park SA 5067, Australia",MGM Wireless,3.5,-34.931541,138.624373,-34.93020142010728,138.6255122798927,-34.93290107989272,138.6228126201073,True,mgm wireless,-1,-1,31,40
"3799 S Las Vegas Blvd, Las Vegas, NV 89109, United States",MGM Grand,4.4,36.1025472,-115.1702573,36.10536314999999,-115.1646946,36.09978575,-115.1751194,True,mwr mgm,-1,-1,-1,-1
"1330 6th Ave #23, New York, NY 10019, United States",Straker Translations,5.0,40.7619499,-73.97848119999999,40.76345592989271,-73.97700377010727,40.76075627010727,-73.97970342989271,False,straker translations,-1,-1,-1,-1
"Deutsche Bank Place, L32, 126 Phillip St, Sydney NSW 2000, Australia",Partners Group,4.0,-33.866861,151.211639,-33.86529042010727,151.2130117798927,-33.86799007989272,151.2103121201073,True,partners group global income fund pgg,-1,-1,-1,59
"900 Broadway # 602, New York, NY 10003, United States",New Criterion,0.0,40.7388288,-73.9896311,40.74027217989273,-73.98838517010726,40.73757252010728,-73.99108482989271,,the new criterion,-1,-1,-1,-1
"West Bay Beach, Roatán 34101, Honduras",Bananarama Dive & Beach Resort,4.3,16.2745316,-86.59879389999999,16.27584302989272,-86.59745227010727,16.27314337010727,-86.6001519298927,True,bananarama,-1,-1,-1,-1
"379 Collins St, Melbourne VIC 3000, Australia",WorldSkills Australia,5.0,-37.8171723,144.9620186,-37.81569262010728,144.9633099798927,-37.81839227989272,144.9606103201073,True,worldskills,-1,-1,-1,36
"212 Clayton Rd, Clayton VIC 3168, Australia",Griffiths James D,0.0,-37.9186284,145.1213552,-37.91719707010727,145.1226762798927,-37.91989672989272,145.1199766201073,,monash griffith,-1,-1,-1,34
"4/16 Minnie St, Cairns City QLD 4870, Australia",Advance Cairns,3.7,-16.918941,145.768587,-16.91768667010728,145.7700243298927,-16.92038632989272,145.7673246701073,True,advance cairns,-1,-1,-1,38
"Level 19/10 Eagle St, Brisbane City QLD 4000, Australia",Civic Ledger,0.0,-27.4691848,153.0298389,-27.46781922010727,153.0313763798927,-27.47051887989272,153.0286767201073,True,civic ledger,-1,-1,-1,46
"Suite 5/281 Ross River Rd, Aitkenvale QLD 4814, Australia",CRC for Developing Northern Australia,0.0,-19.2967676,146.7670284,-19.29552912010728,146.7683983298927,-19.29822877989272,146.7656986701072,True,the cooperative research centre for developing northern australia,-1,-1,-1,48
"Centralbahnpl. 2, 4002 Basel, Switzerland",Bank for International Settlements,2.9,47.548022,7.591717999999999,47.54948062989271,7.59319872989272,47.54678097010727,7.590499070107276,,the bank for international settlements,-1,-1,-1,-1
"Aeschenpl. 1, 4052 Basel, Switzerland",Bank for International Settlements (Botta Building),4.2,47.5508333,7.595,47.55231577989272,7.596242079892722,47.54961612010727,7.593542420107278,,the bank for international settlements,-1,-1,-1,-1
"Börsenstrasse 15, 8001 Zürich, Switzerland","Schweizerische Nationalbank SNB, Banque nationale Suisse BNS",4.0,47.3678248,8.540629599999999,47.36925942989272,8.541955829892721,47.36655977010728,8.539256170107278,False,the swiss national bank,-1,-1,-1,-1
"Brunkebergstorg 11, 111 51 Stockholm, Sweden",Riksbanken,2.8,59.3316458,18.0657271,59.33294882989272,18.06713562989272,59.33024917010728,18.06443597010728,False,the sveriges riksbank sweden s central bank,-1,-1,-1,-1
"Marechal Deodoro - State of Alagoas, 57160-000, Brazil",Krona Pipes and Fittings Nordeste Ltda,4.7,-9.6715404,-35.8190832,-9.670522670107278,-35.81800542010728,-9.673222329892722,-35.82070507989272,False,e krona,-1,-1,-1,-1
"Meriton Tower, 528 Kent St, Sydney NSW 2000, Australia",Meriton Group,1.8,-33.8758935,151.205849,-33.87455817010728,151.2070093298927,-33.87725782989272,151.2043096701072,True,triguboff,-1,-1,-1,45
"2111 N Northgate Way Suite 101, Seattle, WA 98133, United States",Northpoint Seattle,4.9,47.7084091,-122.3333163,47.70988582989273,-122.3319809201073,47.70718617010728,-122.3346805798927,True,alcohol support service,-1,-1,-1,-1
"2 Constitution Ave, Canberra ACT 2601, Australia",National Aboriginal Community Controlled Health Organisation,0.0,-35.2838599,149.1313047,-35.28247262010728,149.1326936798927,-35.28517227989272,149.1299940201073,,naccho,-1,-1,-1,39
"unit 4/4 Horseshoe Bend, Gympie QLD 4570, Australia",Cooloola Human Services Network,5.0,-26.1844214,152.6656724,-26.18319027010727,152.6670797798927,-26.18588992989272,152.6643801201073,True,cooloola aboriginal services,-1,-1,-1,42
"5811 Carnation-Duvall Rd NE, Carnation, WA 98014, United States",Footprints Wildlife Rehabilitation Center,4.0,47.65751969999999,-121.9109607,47.65889782989272,-121.9095347201073,47.65619817010727,-121.9122343798927,,native animals rescue and rehabilitation association,-1,-1,-1,-1
"4501 Interlake Ave N #2, Seattle, WA 98103, United States",Creative Music Adventures,5.0,47.66162689999999,-122.3408972,47.66294297989272,-122.3394366201073,47.66024332010728,-122.3421362798927,True,the academy of country music,-1,-1,-1,-1
"44 Lefoes Rd, Bli Bli QLD 4560, Australia",Bli Bli Little Athletics Centre,5.0,-26.6105709,153.0399932,-26.60921757010727,153.0413795798927,-26.61191722989272,153.0386799201073,,the cooloola coast little athletics,-1,-1,-1,32
"29 Factory St, Pomona QLD 4568, Australia",Noosa Shire Museum,4.6,-26.3632995,152.8561416,-26.36194532010728,152.8574339298927,-26.36464497989272,152.8547342701073,False,the cooloola coast heritage and historical society,-1,-1,-1,32
"unit 4/4 Horseshoe Bend, Gympie QLD 4570, Australia",Gympie Region Volunteer Centre,0.0,-26.1844214,152.6656724,-26.18319027010727,152.6670797798927,-26.18588992989272,152.6643801201073,,the gympie region volunteer centre,-1,-1,-1,42
"107 River Rd, Gympie QLD 4570, Australia",Gympie Saddleworld and Country Clothing,4.6,-26.1985612,152.6655929,-26.19723337010728,152.6670067798927,-26.19993302989272,152.6643071201073,True,gympie saddleworld,-1,-1,-1,31
"70 Blackburn Rd, Glen Waverley VIC 3150, Australia",Melbourne Veterinary Specialists Centre 🐰,4.6,-37.8611429,145.1507112,-37.85980862010728,145.1520328298927,-37.86250827989272,145.1493331701072,True,mvsc,-1,-1,-1,41
"18333 Bothell Way NE #103, Bothell, WA 98011, United States",Social Grounds,4.7,47.761379,-122.2079814,47.76272897989272,-122.2065950201073,47.76002932010728,-122.2092946798927,True,tea leaf social,-1,-1,-1,-1
"124-126 Mary St, Gympie QLD 4570, Australia",BOQ Gympie,5.0,-26.190244,152.6619835,-26.18880122010728,152.6633780798927,-26.19150087989272,152.6606784201072,True,the boq gympie,-1,-1,-1,34
"137 Mary St, Gympie QLD 4570, Australia",AJT Legal,4.9,-26.1897855,152.6616656,-26.18848402010728,152.6629921798927,-26.19118367989272,152.6602925201073,True,ajt legal,-1,-1,-1,30
"401 5th Ave #500, Seattle, WA 98104, United States",King County Department of Community and Human Services,3.7,47.6024841,-122.3285749,47.60395222989272,-122.3270479701072,47.60125257010728,-122.3297476298927,True,the local access advisory committee,-1,-1,-1,-1
"403 W Atchison Ave, Pampa, TX 79065, United States",Pampa News,3.9,35.5338197,-100.9638512,35.53517267989272,-100.9624939701073,35.53247302010728,-100.9651936298927,False,panpa community news,-1,-1,-1,-1
"14 Henry St, Gympie QLD 4570, Australia",Little Haven Palliative Care Inc.,5.0,-26.1839216,152.6584783,-26.18256817010728,152.6598738798927,-26.18526782989272,152.6571742201072,,little haven palliative care,-1,-1,-1,30
"8 Rainbow Beach Rd, Rainbow Beach QLD 4581, Australia",Rainbow Beach Commerce and Tourism,4.1,-25.9023993,153.0916922,-25.90105097010728,153.0930454798927,-25.90375062989272,153.0903458201072,True,the rainbow beach commerce and tourism association,-1,-1,-1,44
"950 Seymour St, Vancouver, BC V6B 3L9, Canada",Headspace Hair Salon,4.8,49.2791197,-123.1209795,49.28048437989271,-123.1197166701073,49.27778472010727,-123.1224163298927,True,headspace,-1,-1,-1,-1
"4300 N Fraser Way Suite #103, Burnaby, BC V5J 5J8, Canada",Headspace Chronic Pain Clinic | Osteopathy Clinic,5.0,49.1996237,-123.0062189,49.20083057989271,-123.0049228701073,49.19813092010727,-123.0076225298927,True,headspace,-1,-1,-1,-1
"6 Council St, Kilkivan QLD 4600, Australia",Kilkivan State School (P-10),0.0,-26.0876354,152.2414806,-26.08626712010727,152.2427381298927,-26.08896677989272,152.2400384701072,,kilkivan state school,-1,-1,-1,33
"3804 NE 94th St, Seattle, WA 98115, United States",Penguin Park,5.0,47.696878,-122.2878059,47.69814172989273,-122.2864567701073,47.69544207010728,-122.2891564298928,,penguin,-1,-1,-1,-1
"3020 NE 45th St, Seattle, WA 98105, United States",Safeway,3.9,47.66207439999999,-122.2951135,47.66328387989272,-122.2936904701073,47.66058422010727,-122.2963901298927,True,the s the  weekly shop,-1,-1,-1,-1
"77 Morning St, Maryborough QLD 4650, Australia",Persal & Company,5.0,-25.5251903,152.6830674,-25.52393197010728,152.6845042298927,-25.52663162989272,152.6818045701073,,persal and co company,-1,-1,-1,37
"2A George St, Brisbane City QLD 4000, Australia",Queensland Parliament,4.4,-27.4754275,153.0273952,-27.47397162010729,153.0288679298927,-27.47667127989273,153.0261682701072,True,queensland youth parliament,-1,-1,-1,38
"Level 1, Market Central, 120 Chalk St, Lutwyche QLD 4030, Australia",Brisbane North PHN,4.3,-27.4215442,153.0352479,-27.42020247010728,153.0365963798927,-27.42290212989272,153.0338967201073,True,brisbane north primary health network,-1,-1,-1,58
"136 Goondoon St, Gladstone Central QLD 4680, Australia",Gladstone Area Water Board,5.0,-23.844469,151.2568359,-23.84315527010728,151.2581221298927,-23.84585492989272,151.2554224701072,True,the gladstone area water board,-1,-1,-1,45
"1420 E Madison St Suite 1, Seattle, WA 98122, United States",Health First Chiropractic Seattle,4.9,47.6145629,-122.3132056,47.61584857989271,-122.3117172701073,47.61314892010727,-122.3144169298927,True,precision health community of practice,-1,-1,-1,-1
"172 Oxford St, Collingwood VIC 3066, Australia",Proud Mary Coffee,4.5,-37.8023383,144.9851717,-37.80097522010728,144.9864810798927,-37.80367487989272,144.9837814201072,True,the proud marys,-1,-1,-1,37
"1700 E Union St, Seattle, WA 98122, United States",Seattle World School,4.7,47.6130655,-122.3094773,47.61438722989272,-122.3081277201073,47.61168757010728,-122.3108273798927,False,oneschool,-1,-1,-1,-1
"Colin Clark, 39 Blair Dr, St Lucia QLD 4067, Australia",UQ Business School,4.6,-27.4947108,153.0142466,-27.49322622010728,153.0155609798927,-27.49592587989272,153.0128613201073,True,the school business managers association of queensland,-1,-1,-1,45
"Hervey Bay QLD 4655, Australia",Hervey Bay,,-25.2881539,152.7676633,-25.2434909,152.9143989,-25.3372853,152.699347,,hervey bay,-1,-1,-1,21
"30 N Maple St, Florence, MA 01062, United States",Young At Heart Chorus,0.0,42.3369509,-72.6723753,42.33841242989273,-72.67088357010726,42.33571277010729,-72.67358322989271,,the hearts and hands signing choir,-1,-1,-1,-1
"23 Frangipanni Ave, Scarness QLD 4655, Australia",Hervey Bay Special School,3.8,-25.2964038,152.8524017,-25.29495642010728,152.8537676798927,-25.29765607989272,152.8510680201072,True,hervey bay special school,-1,-1,-1,39
"3140 E Van Buren, Eureka Springs, AR 72632, United States",Ozark Mountain Hoe-Down Music Theatre,4.8,36.3891446,-93.7170785,36.39058657989272,-93.71573267010727,36.38788692010728,-93.71843232989272,True,eureka country music group,-1,-1,-1,-1
"115 William St, Brisbane City QLD 4000, Australia",Royal Historical Society of QLD,5.0,-27.473277,153.024178,-27.47183782010728,153.0256475798927,-27.47453747989272,153.0229479201073,True,the royal historical society of queensland,-1,-1,-1,40
"140 4th Ave N # 340, Seattle, WA 98109, United States",KPlZ Star 101.5,5.0,47.619635,-122.3478095,47.62104037989271,-122.3466466701073,47.61834072010727,-122.3493463298927,True,abc radio and channel,-1,-1,-1,-1
"700 W Pender St, Vancouver, BC V6C 1G8, Canada",COPPER MOUNTAIN MINING CORPORATION,5.0,49.2847573,-123.1153838,49.28616482989272,-123.1139785701072,49.28346517010728,-123.1166782298927,,stem small business mining,-1,-1,-1,-1
"Kozhikode Bypass Road Hilite Business Park Near Hilite Mall, Pantheeram, Poovangal, Kozhikode, Kerala 673014, India",IAM Business School,4.2,11.2478993,75.83397029999999,11.24923502989272,75.83546742989272,11.24653537010728,75.83276777010728,False,iam inspiring,-1,-1,-1,-1
"403 Esplanade, Torquay QLD 4655, Australia",Carter Cooper Realty,4.6,-25.284445,152.8661031,-25.28301262010728,152.8674525298927,-25.28571227989272,152.8647528701073,True,carter cooper realty,-1,-1,-1,33
"Level 1/50 Southgate Ave, Cannon Hill QLD 4170, Australia",REIQ Real Estate Training Courses,4.6,-27.4665074,153.0918464,-27.46502757010728,153.0932603798927,-27.46772722989272,153.0905607201072,True,the real estate institute of queensland,-1,-1,-1,48
"21 Turbo Dr, Coorparoo QLD 4151, Australia",Real Estate Institute of Queensland,5.0,-27.4931464,153.0485552,-27.49178882010728,153.0497632798927,-27.49448847989272,153.0470636201072,,the real estate institute of queensland,-1,-1,-1,33
"427 Kent St, Maryborough QLD 4650, Australia","Maryborough, Wide Bay and Burnett Historical Society",3.0,-25.5373409,152.7022915,-25.53607792010728,152.7035620298927,-25.53877757989272,152.7008623701072,True,wide bay burnett historical society cancer council,-1,-1,-1,35
"610 5th Ave, Seattle, WA 98104, United States",Seattle Police Department Headquarters,3.1,47.60430179999999,-122.3294425,47.60563397989272,-122.3281718201073,47.60293432010728,-122.3308714798927,True,state crime operations command,-1,-1,-1,-1
"5 Sheridan St, Cairns City QLD 4870, Australia",Child Protection Investigation Unit,1.0,-16.9264648,145.7753778,-16.92496807010728,145.7769168298927,-16.92766772989272,145.7742171701073,,task force argos major fraud investigation group,-1,-1,-1,37
"374 Gympie Rd, Strathpine QLD 4500, Australia",Pine Rivers Magistrates Court,4.1,-27.3049993,152.9885997,-27.30374842010728,152.9898531798927,-27.30644807989272,152.9871535201073,True,pine rivers cib,-1,-1,-1,36
"corner of Targo Street &, George St, Bundaberg Central QLD 4670, Australia",BMG Cheap Cars,3.9,-24.8715207,152.3527139,-24.87005292010728,152.3540681298927,-24.87275257989272,152.3513684701073,True,bundaberg patrol group,-1,-1,-1,65
"Cnr Nissen Street &, 141-169 Urraween Rd, Pialba QLD 4655, Australia",Hervey Bay Hospital,3.4,-25.2986132,152.8210861,-25.29756292010727,152.8225254798927,-25.30026257989272,152.8198258201073,True,wide bay hospital,-1,-1,-1,59
"40 Goondoon St, Gladstone Central QLD 4680, Australia",Gladstone Ports Corporation,3.9,-23.8403143,151.2543474,-23.83902577010728,151.2555268298927,-23.84172542989273,151.2528271701073,True,the gladstone ports corporation gpc,-1,-1,-1,44
"1501 E Madison St #150, Seattle, WA 98122, United States",International Living Future Institute,4.6,47.6142755,-122.3126322,47.61572732989272,-122.3113776201073,47.61302767010727,-122.3140772798927,True,governance and people committee,-1,-1,-1,-1
"32 Edward St, Brisbane City QLD 4000, Australia",LifeFlight Australia,0.0,-27.4718482,153.0299678,-27.47040817010727,153.0314321798927,-27.47310782989272,153.0287325201072,True,the wide bay burnett lifeflight advisory committee,-1,-1,-1,38
"2 Toonburra St, Bundaberg Central QLD 4670, Australia",Zonta Club Of Bundaberg,0.0,-24.8661024,152.3488923,-24.86475587010728,152.3502869298927,-24.86745552989272,152.3475872701073,,zonta club of bundaberg,-1,-1,-1,44
"174 Bourbong St, Bundaberg Central QLD 4670, Australia",Alowishus Delicious,4.6,-24.8664718,152.3486431,-24.86501172010728,152.3499556798927,-24.86771137989273,152.3472560201073,True,alowishus delicious,-1,-1,-1,45
"174 Bourbong St, Bundaberg Central QLD 4670, Australia",Alowishus Delicious,4.6,-24.8664718,152.3486431,-24.86501172010728,152.3499556798927,-24.86771137989273,152.3472560201073,True,alowishus,-1,-1,-1,45
"757 Burnside Rd W, Victoria, BC V8Z 1M9, Canada",St. Joseph’s Elementary School,5.0,48.4618468,-123.4038261,48.46341702989273,-123.4023701201072,48.46071737010729,-123.4050697798927,False,the st joseph s catholic primary school board,-1,-1,-1,-1
"3261 Fleming St, Vancouver, BC V5N 3V6, Canada",St. Joseph's School,4.8,49.25592289999999,-123.0716624,49.25720137989272,-123.0702859201073,49.25450172010728,-123.0729855798927,False,the st joseph s catholic primary school board,-1,-1,-1,-1
"204 Goodwood Rd, Childers QLD 4660, Australia",Mammino Gourmet Ice Cream,4.7,-25.2283187,152.3045029,-25.22693657010728,152.3055470298927,-25.22963622989272,152.3028473701073,True,mammino gourmet ice cream,-1,-1,-1,36
"4800 Sand Point Way NE, Seattle, WA 98105, United States",Seattle Children's Hospital,4.2,47.6628348,-122.2820633,47.66422032989271,-122.2806067701073,47.66152067010727,-122.2833064298927,True,the childers hospital auxiliary board,-1,-1,5,-1
"5 Broken Bay Rd, Ettalong Beach NSW 2257, Australia",Naidoc Nylon,0.0,-33.5134617,151.3343696,-33.51206827010728,151.3356693798927,-33.51476792989272,151.3329697201073,,naidoc,-1,-1,-1,42
"61 Applegum Dr, Karama NT 0812, Australia",NAIDOC Golf Day,0.0,-12.397885,130.9192887,-12.39658282010728,130.9205928798928,-12.39928247989272,130.9178932201073,,naidoc,-1,-1,-1,32
"Bourbong St, Bundaberg Central QLD 4670, Australia",Edon Place Women's Domestic Violence Service INC,0.0,-24.8685471,152.3395851,-24.86723137010728,152.3409465298927,-24.86993102989272,152.3382468701072,True,the edon place domestic and family violence centre,-1,-1,-1,41
"Bourbong St, Bundaberg Central QLD 4670, Australia",Edon Place Women's Domestic Violence Service INC,0.0,-24.8685471,152.3395851,-24.86723137010728,152.3409465298927,-24.86993102989272,152.3382468701072,True,edon place,-1,-1,-1,41
"1212 12th Ave NW, Rochester, MN 55901, United States",Rochester Caledonian Pipe Band,0.0,44.03496,-92.4795032,44.03637432989272,-92.47841027010728,44.03367467010727,-92.48110992989272,,the caledonian pipe band,-1,-1,-1,-1
"30 Tantitha St, Bundaberg Central QLD 4670, Australia",Regional Housing Limited,4.3,-24.8669071,152.3541667,-24.86551727010728,152.3554549798927,-24.86821692989272,152.3527553201072,True,the board of directors of regional housing limited,-1,-1,-1,44
"18115 Campus Way NE, Bothell, WA 98011, United States",University of Washington Bothell,4.2,47.7589719,-122.190707,47.76034072989272,-122.1891560701072,47.75764107010728,-122.1918557298927,,the institute of managers and leaders advisory committee,-1,-1,-1,-1
"2 Fred Courtice Ave, Bargara QLD 4670, Australia",Bundaberg Surf Life Saving Club,4.4,-24.8065582,152.4566854,-24.80534907010728,152.4578897798927,-24.80804872989272,152.4551901201073,True,surf life saving queensland shalom college board,-1,-1,-1,39
"59 Woongarra St, Bundaberg Central QLD 4670, Australia",Christ Church,4.4,-24.8674872,152.3472982,-24.86621957010728,152.3487801798928,-24.86891922989273,152.3460805201073,True,the anglican church bundaberg sinfonietta,-1,-1,-1,45
"5 Alexandra St, Bundaberg East QLD 4670, Australia",Ohana Cider House & Tropical Winery,4.9,-24.8575535,152.3692273,-24.85621947010728,152.3706973298927,-24.85891912989272,152.3679976701073,False,ohana winery,-1,-1,-1,41
"Community Centre, 32 Club Ave, Moore Park Beach QLD 4670, Australia",Moore Park Beach Arts Festival presented by Moore Park Beach Arts Inc,0.0,-24.7171171,152.2764369,-24.71593937010728,152.2776487798928,-24.71863902989272,152.2749491201073,False,moore park beach arts inc,-1,-1,-1,58
