tech,link,title,date_,publisher_,source_type_,business_index_term
augmented reality,https://www.proquest.com/anznews/docview/2253347109/7E51F57C46A145FEPQ/165?accountid=14649,Muted landscape in the west,"Jul 9, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2310777432/7E51F57C46A145FEPQ/166?accountid=14649,Welcome to the world of tomorrow – today,"Nov 2, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2699543663/7E51F57C46A145FEPQ/167?accountid=14649,"Media Release: The arresting drama of dementia; Antarctic prophesies; humanity as swarm, and more","Aug 8, 2022",Australian Associated Press Pty Limited,Wire Feed,['Social networks']
augmented reality,https://www.proquest.com/anznews/docview/2165293074/7E51F57C46A145FEPQ/168?accountid=14649,Woolmark usage widened,"Jan 10, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2221968310/7E51F57C46A145FEPQ/169?accountid=14649,Innovation helping to drive industry forward,"May 10, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2434378083/7E51F57C46A145FEPQ/170?accountid=14649,COST OF COVID AUSTRALIA How we’ll adapt to this changed world,"Aug 16, 2020",Nationwide News Pty Ltd,Newspaper,['Retail stores']
augmented reality,https://www.proquest.com/anznews/docview/2271208475/7E51F57C46A145FEPQ/171?accountid=14649,Periodic table gets new shine,"Aug 12, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2166787989/7E51F57C46A145FEPQ/172?accountid=14649,where cars get smarts,"Jan 11, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2434404767/7E51F57C46A145FEPQ/173?accountid=14649,COST OF COVID AUSTRALIA How we’ll adapt to this changed world,"Aug 16, 2020",Nationwide News Pty Ltd,Newspaper,['Retail stores']
augmented reality,https://www.proquest.com/anznews/docview/2389111558/7E51F57C46A145FEPQ/174?accountid=14649,Teaching animal handling from the classroom,"Apr 9, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2420854461/7E51F57C46A145FEPQ/175?accountid=14649,Council's art project plans,"Jul 8, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2177184148/7E51F57C46A145FEPQ/176?accountid=14649,THE BEST DEALS FOR FANS,"Feb 9, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2248600751/7E51F57C46A145FEPQ/177?accountid=14649,Enter Springfield and celebrate The Simpsons,"Jun 29, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2247863038/7E51F57C46A145FEPQ/178?accountid=14649,"The Simpsons, Winter Wonderlights part of your weekend","Jun 28, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2248610907/7E51F57C46A145FEPQ/179?accountid=14649,Enter Springfield and celebrate The Simpsons,"Jun 29, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2247867123/7E51F57C46A145FEPQ/180?accountid=14649,"The Simpsons, Winter Wonderlights part of your weekend","Jun 28, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2248597993/7E51F57C46A145FEPQ/181?accountid=14649,Enter Springfield and celebrate The Simpsons,"Jun 29, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2413223783/7E51F57C46A145FEPQ/182?accountid=14649,GETTING A KICKSTART FOR YOUR START-UP IDEAS,"Jun 16, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2302579153/7E51F57C46A145FEPQ/183?accountid=14649,A NEW WELD ORDER,"Oct 10, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2266186097/7E51F57C46A145FEPQ/184?accountid=14649,Connecting local business,"Jul 30, 2019",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2299436908/7E51F57C46A145FEPQ/185?accountid=14649,4000 new tech-savvy jobs for SA industry,"Oct 1, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2417695596/7E51F57C46A145FEPQ/186?accountid=14649,Fighting back from forgotten inferno,"Jun 27, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2318033178/7E51F57C46A145FEPQ/187?accountid=14649,When volcanic fun is virtually guaranteed,"Nov 27, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2187584695/7E51F57C46A145FEPQ/188?accountid=14649,Game theory powers up,"Mar 5, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2190736422/7E51F57C46A145FEPQ/189?accountid=14649,It’s often boom or dust,"Mar 14, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2190573833/7E51F57C46A145FEPQ/190?accountid=14649,It’s often boom or dust,"Mar 14, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2221137705/7E51F57C46A145FEPQ/191?accountid=14649,More store openings at Plaza,"May 8, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2394693582/7E51F57C46A145FEPQ/192?accountid=14649,SA vineyards use technology to authenticate experience,"Apr 27, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2230628499/7E51F57C46A145FEPQ/193?accountid=14649,ON THIN ICE,"May 11, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2313065110/7E51F57C46A145FEPQ/194?accountid=14649,YOUR SAY SA 2020 VISION Did our crystal ball shine a light on the future?,"Nov 10, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2313162932/7E51F57C46A145FEPQ/195?accountid=14649,YOUR SAY SA 2020 VISION Did our crystal ball shine a light on the future?,"Nov 10, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2415162311/7E51F57C46A145FEPQ/196?accountid=14649,KICKSTART SA Top ideas in play for real world,"Jun 22, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2415169755/7E51F57C46A145FEPQ/197?accountid=14649,KICKSTART SA Top ideas in play for real world,"Jun 22, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2379656229/7E51F57C46A145FEPQ/198?accountid=14649,BIG BRAINS AT HOME,"Mar 22, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2403174562/7E51F57C46A145FEPQ/199?accountid=14649,STUDENTS URGED TO GET ON BOARD FOR A FUTURE IN SHIPBUILDING,"May 16, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2283125322/7E51F57C46A145FEPQ/201?accountid=14649,Suffering centres to get GigCity internet boost,"Sep 3, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2392568129/7E51F57C46A145FEPQ/202?accountid=14649,Mission to help bring out our best,"Apr 22, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2209336288/7E51F57C46A145FEPQ/203?accountid=14649,Only on Foxtel,"Apr 15, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2412748832/7E51F57C46A145FEPQ/204?accountid=14649,Gin lifts spirits and helps KI recovery,"Jun 15, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2167078582/7E51F57C46A145FEPQ/205?accountid=14649,"Kohli fires again, Finch flops","Jan 16, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2210636778/7E51F57C46A145FEPQ/206?accountid=14649,Plenty to do over four-day break,"Apr 18, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2210553253/7E51F57C46A145FEPQ/207?accountid=14649,Plenty to do over four-day break,"Apr 18, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2210636063/7E51F57C46A145FEPQ/208?accountid=14649,Plenty to do over four-day break,"Apr 18, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2306806732/7E51F57C46A145FEPQ/209?accountid=14649,Lofty goals for new app,"Oct 20, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2379108265/7E51F57C46A145FEPQ/210?accountid=14649,Online only for fresh Apples,"Mar 20, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2378938189/7E51F57C46A145FEPQ/211?accountid=14649,Online only for fresh Apples,"Mar 20, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2299116280/7E51F57C46A145FEPQ/212?accountid=14649,error 404 :),error 404 :),error 404 :),error 404 :),error 404 :)
augmented reality,https://www.proquest.com/anznews/docview/2306241957/7E51F57C46A145FEPQ/213?accountid=14649,Can-do fun for kids at Springfest,"Oct 18, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2359425437/7E51F57C46A145FEPQ/214?accountid=14649,Serves you right,"Feb 22, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2313162951/7E51F57C46A145FEPQ/215?accountid=14649,City school where the walls come alive,"Nov 11, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2235690563/7E51F57C46A145FEPQ/216?accountid=14649,New tech boost for industry,"Jun 7, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2292156160/7E51F57C46A145FEPQ/217?accountid=14649,New tech hub looks forward to the future,"Sep 19, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2395320826/7E51F57C46A145FEPQ/218?accountid=14649,APP TO DATE,"Apr 29, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2292152131/7E51F57C46A145FEPQ/219?accountid=14649,New tech hub looks forward to the future,"Sep 19, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2407669646/7E51F57C46A145FEPQ/220?accountid=14649,COLLEGE TECHNOLOGY IS VIRTUALLY IN CLASS OF ITS OWN,"May 30, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2296632350/7E51F57C46A145FEPQ/221?accountid=14649,Tech hub looks to the future,"Sep 25, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2300630337/7E51F57C46A145FEPQ/222?accountid=14649,Defence and health hub,"Oct 5, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2283209986/7E51F57C46A145FEPQ/223?accountid=14649,NEW ZEALAND ON HIGH,"Sep 1, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2398244154/7E51F57C46A145FEPQ/224?accountid=14649,GET APP TO DATE,"May 6, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2329594151/7E51F57C46A145FEPQ/225?accountid=14649,Cricket’s great innovations bring us closer to the action,"Dec 22, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2329362663/7E51F57C46A145FEPQ/226?accountid=14649,Cricket’s great innovations bring us closer to the action,"Dec 22, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2187576114/7E51F57C46A145FEPQ/227?accountid=14649,SKILLS FOR THE REAL WORLD,"Mar 2, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2306529748/7E51F57C46A145FEPQ/228?accountid=14649,EMPIRE REACHES NEW HEIGHTS,"Oct 20, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2323115946/7E51F57C46A145FEPQ/229?accountid=14649,Anger over junk food ad loophole,"Dec 11, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2412397552/7E51F57C46A145FEPQ/230?accountid=14649,DISCOVER NEW HORIZONS,"Jun 13, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2237238116/7E51F57C46A145FEPQ/231?accountid=14649,Property industry set to confront new challenges,"Jun 10, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2417820676/7E51F57C46A145FEPQ/232?accountid=14649,KICKSTART SA Funding hunt is on for health research hub,"Jun 28, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2322149215/7E51F57C46A145FEPQ/233?accountid=14649,In Brief,"Dec 8, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2417820157/7E51F57C46A145FEPQ/234?accountid=14649,KICKSTART SA Funding hunt is on for health research hub,"Jun 28, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2310765558/7E51F57C46A145FEPQ/235?accountid=14649,HOW ROBOTS WILL TEACH,"Nov 2, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2260597536/7E51F57C46A145FEPQ/236?accountid=14649,School means business with firms on campus,"Jul 22, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2431095315/7E51F57C46A145FEPQ/237?accountid=14649,Better curate than never,"Aug 9, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2196551628/7E51F57C46A145FEPQ/238?accountid=14649,Chamonix hires fast as data revolution rolls on,"Mar 26, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2339028096/7E51F57C46A145FEPQ/239?accountid=14649,"GENESIS, A NEW CHAPTER","Jan 17, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2334702221/7E51F57C46A145FEPQ/240?accountid=14649,ALL HAIL THE FUTURE,"Jan 10, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2396415822/7E51F57C46A145FEPQ/241?accountid=14649,STAYING IN,"May 2, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2441643776/7E51F57C46A145FEPQ/242?accountid=14649,Thank your lucky stars,"Sep 13, 2020",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2309555222/7E51F57C46A145FEPQ/243?accountid=14649,Lofty goals for new visitor app,"Oct 30, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2266409919/7E51F57C46A145FEPQ/244?accountid=14649,School means business,"Jul 31, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2193185739/7E51F57C46A145FEPQ/245?accountid=14649,error 404 :),error 404 :),error 404 :),error 404 :),error 404 :)
augmented reality,https://www.proquest.com/anznews/docview/2168183853/7E51F57C46A145FEPQ/246?accountid=14649,SHOW WITH SHINE,"Jan 18, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2265604726/7E51F57C46A145FEPQ/247?accountid=14649,FEEL THE RUSH,"Jul 28, 2019",Nationwide News Pty Ltd,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2389112053/7E51F57C46A145FEPQ/248?accountid=14649,Virtual reality's crucial role in ag studies,"Apr 9, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2689353861/7E51F57C46A145FEPQ/249?accountid=14649,Media Release: Dopamine hits; Antarctic art; a mass rocket launch; and will we have enough prawns for Christmas?,"Jul 15, 2022",Australian Associated Press Pty Limited,Wire Feed,['Breweries']
augmented reality,https://www.proquest.com/anznews/docview/2426588508/7E51F57C46A145FEPQ/251?accountid=14649,Storytowns: a bold new way to showcase the Wimmera Silo Art Trail,"Jul 25, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2644792854/7E51F57C46A145FEPQ/252?accountid=14649,The main problem with virtual reality? It's almost as humdrum as real life,"Nov 18, 2019",Athena Information Solutions Pvt. Ltd.,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2434924290/7E51F57C46A145FEPQ/253?accountid=14649,"Stargazers, budding scientists, farmers switch on for Science Week","Aug 19, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2343683426/7E51F57C46A145FEPQ/254?accountid=14649,13 events to help you celebrate a long weekend | What's On,"Jan 24, 2020",Fairfax Media Publications Pty Limited,Newspaper,
augmented reality,https://www.proquest.com/anznews/docview/2430390005/7E51F57C46A145FEPQ/255?accountid=14649,The truth about 5G: Four Corners investigates the rise of the anti-5G movement and the spread of wild conspiracy theories tying the COVID-19 pandemic to the 5G rollout.,"Aug 3, 2020",Australian Broadcasting Corporation,Other Source,
augmented reality,https://www.proquest.com/anznews/docview/2535414157/7E51F57C46A145FEPQ/256?accountid=14649,Media Release: Industry Program Making a Real Difference in the Lives of Adelaide's Long-Term Unemployed,"Jun 1, 2021",Australian Associated Press Pty Limited,Wire Feed,['Training']
augmented reality,https://www.proquest.com/anznews/docview/2507708243/7E51F57C46A145FEPQ/257?accountid=14649,"'Haptic feedback' virtual reality Teslasuit can simulate everything from a bullet to a hug: A full-body haptic feedback suit simulates the world of touch and sensation — hot and cold, rough and smooth, pleasure and pain. So how real does it feel?","Mar 31, 2021",Australian Broadcasting Corporation,Wire Feed,
augmented reality,https://www.proquest.com/anznews/docview/2585141410/7E51F57C46A145FEPQ/258?accountid=14649,Media Release: Robot 'artist' with eyes delivers international growth for Aussie company - and creates new jobs for humans,"Oct 25, 2021",Australian Associated Press Pty Limited,Wire Feed,"['Job creation;', 'Employment;', 'Productivity;', 'Workforce']"
augmented reality,https://www.proquest.com/anznews/docview/2287739933/7E51F57C46A145FEPQ/259?accountid=14649,"ASC report reveals risks of moving Collins Class submarine maintenance work: A new report reveals that relocating submarine maintenance away from Adelaide would likely cost more, see half the SA workforce lose their jobs and reduce the safety and performance of the submarines.","Sep 11, 2019",Australian Broadcasting Corporation,Wire Feed,
e-invoicing,https://www.proquest.com/anznews/docview/2309508747/A9365FEEB5744E6PQ/1?accountid=14649,Why you can’t count on dividends,"Oct 29, 2019",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2671686950/275631AB1ACC4587PQ/1?accountid=14649,Universities lead defence R&D commercialisation push,"May 27, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2720899442/275631AB1ACC4587PQ/2?accountid=14649,Emerging technologies to close strength gap,"Oct 3, 2022",Nationwide News Pty Ltd,Newspaper,"['Artificial intelligence;', 'Automation;', 'Logistics']"
robotics,https://www.proquest.com/anznews/docview/2697188719/275631AB1ACC4587PQ/3?accountid=14649,Secondary school leaders from around southeast Queensland open up about their jobs,"Aug 1, 2022",Nationwide News Pty Ltd,Newspaper,['Labor shortages']
robotics,https://www.proquest.com/anznews/docview/2672384637/275631AB1ACC4587PQ/4?accountid=14649,Southern Cross Farms’ Peter O’Donnell’s plan to tackle worker shortages,"Jun 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Workers;', 'Automation;', 'Affordable housing;', 'Housing prices']"
robotics,https://www.proquest.com/anznews/docview/2645654440/275631AB1ACC4587PQ/5?accountid=14649,Barossa beer built on a keen taste for AI data,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Competitive advantage;', 'Customer feedback;', 'Small & medium sized enterprises-SME;', 'Breweries']"
robotics,https://www.proquest.com/anznews/docview/2675207381/275631AB1ACC4587PQ/6?accountid=14649,How work from home has ‘changed our brains’,"Jun 10, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2652922655/275631AB1ACC4587PQ/7?accountid=14649,Goulburn High Robotics Team almost on their way to Texas for Championships,"Apr 22, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2652753590/275631AB1ACC4587PQ/8?accountid=14649,University of Adelaide wins $50m Trailblazer grant for defence research,"Apr 20, 2022",Nationwide News Pty Ltd,Newspaper,"['Defense industry;', 'Small & medium sized enterprises-SME']"
robotics,https://www.proquest.com/anznews/docview/2725640855/275631AB1ACC4587PQ/9?accountid=14649,High school robotics teams,"Oct 19, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2672382987/275631AB1ACC4587PQ/10?accountid=14649,Goulburn Robotics Team places in top 18 per cent of world,"Jun 3, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2721507925/275631AB1ACC4587PQ/11?accountid=14649,The young SEQ entrepreneurs primed for takeoff,"Oct 5, 2022",Nationwide News Pty Ltd,Newspaper,"['Entrepreneurs;', 'Maternity & paternity leaves;', 'Loans;', 'Motion picture industry']"
robotics,https://www.proquest.com/anznews/docview/2645654965/275631AB1ACC4587PQ/12?accountid=14649,CENTRE FOR INNOVATION AND COLLABORATION,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Central business districts;', 'Startups']"
robotics,https://www.proquest.com/anznews/docview/2652396231/275631AB1ACC4587PQ/13?accountid=14649,Students’ big shot at defence jobs,"Apr 20, 2022",Nationwide News Pty Ltd,Newspaper,['Defense industry']
robotics,https://www.proquest.com/anznews/docview/2652396440/275631AB1ACC4587PQ/14?accountid=14649,Students’ big shot at defence jobs,"Apr 20, 2022",Nationwide News Pty Ltd,Newspaper,['Defense industry']
robotics,https://www.proquest.com/anznews/docview/2722743357/275631AB1ACC4587PQ/15?accountid=14649,THEY’RE SIMPLY INSPIRATIONAL,"Oct 9, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2714778129/275631AB1ACC4587PQ/16?accountid=14649,SA’S 22 START-UPS TO WATCH,"Sep 17, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Startups;', 'Employees;', 'Biotechnology industry']"
robotics,https://www.proquest.com/anznews/docview/2672377286/275631AB1ACC4587PQ/17?accountid=14649,Symposium to grow mini forest knowledge,"Jun 3, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2670342171/275631AB1ACC4587PQ/18?accountid=14649,Unis lead $250m R&D program push,"May 28, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2715882001/275631AB1ACC4587PQ/19?accountid=14649,"From robots to pink gin, these individuals’ innovative ideas put them on a path to millions","Sep 20, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Entrepreneurs;', 'Artificial intelligence;', 'Home loans;', 'Maternity & paternity leaves']"
robotics,https://www.proquest.com/anznews/docview/2716588512/275631AB1ACC4587PQ/20?accountid=14649,Australia has relied on agricultural innovation to farm our dry land. We'll need more for the uncertain years ahead,"Sep 23, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2705020116/275631AB1ACC4587PQ/21?accountid=14649,"Gympie former school captains share career, study highlights","Aug 21, 2022",Nationwide News Pty Ltd,Newspaper,['International relations']
robotics,https://www.proquest.com/anznews/docview/2699496335/275631AB1ACC4587PQ/22?accountid=14649,Uni students prepare to grow sector options,"Aug 8, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Elevator pitch']
robotics,https://www.proquest.com/anznews/docview/2655170462/275631AB1ACC4587PQ/23?accountid=14649,Robotic world at their feet,"Apr 27, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2675816070/275631AB1ACC4587PQ/24?accountid=14649,Pets get the cool tech,"Jun 14, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2677193539/275631AB1ACC4587PQ/25?accountid=14649,A robot built my home,"Jun 18, 2022",Nationwide News Pty Ltd,Newspaper,['Architecture']
robotics,https://www.proquest.com/anznews/docview/2712066367/275631AB1ACC4587PQ/26?accountid=14649,NEWS,"Sep 11, 2022",Nationwide News Pty Ltd,Newspaper,['Cruise lines']
robotics,https://www.proquest.com/anznews/docview/2696527419/275631AB1ACC4587PQ/27?accountid=14649,"Domo arigato, Mr Roboto, but go easy on the fingers","Jul 31, 2022",Nationwide News Pty Ltd,Newspaper,['Artificial intelligence']
robotics,https://www.proquest.com/anznews/docview/2673643656/275631AB1ACC4587PQ/28?accountid=14649,Robo excellence,"Jun 8, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2720607131/275631AB1ACC4587PQ/29?accountid=14649,Emerging technologies to close strength gap,"Oct 4, 2022",Nationwide News Pty Ltd,Newspaper,"['Automation;', 'Artificial intelligence;', 'Logistics']"
robotics,https://www.proquest.com/anznews/docview/2673699420/275631AB1ACC4587PQ/30?accountid=14649,No end to shortages,"Jun 8, 2022",Nationwide News Pty Ltd,Newspaper,"['Automation;', 'Skilled workers']"
robotics,https://www.proquest.com/anznews/docview/2706710680/275631AB1ACC4587PQ/31?accountid=14649,Shaping the Future,"Aug 27, 2022",Fairfax Digital,Newspaper,['Artificial intelligence']
robotics,https://www.proquest.com/anznews/docview/2715145854/275631AB1ACC4587PQ/32?accountid=14649,Reunion brings chance to reflect on ag's importance,"Sep 18, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2645640297/275631AB1ACC4587PQ/33?accountid=14649,State on target to land more defence projects,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2696956115/275631AB1ACC4587PQ/34?accountid=14649,WANTED ASAP: 8000 WORKERS,"Aug 2, 2022",Nationwide News Pty Ltd,Newspaper,"['Careers;', 'Strategic planning;', 'Skilled workers;', 'Labor market;', 'Workforce']"
robotics,https://www.proquest.com/anznews/docview/2696957674/275631AB1ACC4587PQ/35?accountid=14649,WANTED ASAP: 8000 WORKERS,"Aug 2, 2022",Nationwide News Pty Ltd,Newspaper,"['Careers;', 'Strategic planning;', 'Skilled workers;', 'Labor market;', 'Workforce']"
robotics,https://www.proquest.com/anznews/docview/2714119674/275631AB1ACC4587PQ/36?accountid=14649,Share your thoughts in our weekly reader poll,"Sep 15, 2022",Fairfax Media Publications Pty Limited,Newspaper,
robotics,https://www.proquest.com/anznews/docview/2674454671/275631AB1ACC4587PQ/37?accountid=14649,Time to hop on board tech train,"Jun 10, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Chief executive officers']
